DateTime, Temp, Humidity, Pressure, Yaw, Pitch, Roll, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, State
11/11/2017 21:33:52.305601,32.947,34.664,1033.446,87.814315,356.684064,357.146770,5.744574,-58.259129,56.996906,0.066673,-0.032565,0.946031,0.006257,0.009657,0.007319,0
11/11/2017 21:33:52.466903,32.893,34.202,1033.453,88.230861,357.214334,357.543711,5.598228,-58.282715,56.722374,0.052611,-0.035219,0.939208,0.015040,0.044806,0.022292,0
11/11/2017 21:33:52.632165,32.787,34.946,1033.456,88.327897,357.444720,357.767957,5.400448,-58.503304,57.071812,0.048732,-0.028465,0.952855,-0.001624,-0.014680,-0.014028,1
11/11/2017 21:33:52.790412,32.840,34.538,1033.463,88.521000,356.918661,357.349021,5.537089,-58.405235,56.991455,0.062551,-0.041491,0.930191,0.005031,-0.008898,0.034973,1
11/11/2017 21:33:52.959120,32.947,35.029,1033.475,88.563641,357.006985,358.190246,5.220762,-58.130791,56.792274,0.057460,-0.011579,0.934334,0.041865,0.008571,-0.023937,1
11/11/2017 21:33:53.120745,32.876,35.378,1033.470,88.527974,356.938111,358.010337,5.022412,-57.914322,56.843204,0.058429,-0.027259,0.954804,-0.024248,-0.002399,-0.014642,1
11/11/2017 21:33:53.281911,32.965,34.704,1033.468,88.529552,356.834432,358.083041,5.059948,-57.760674,56.983860,0.055278,-0.018574,0.924342,-0.016238,-0.022660,-0.086692,1
11/11/2017 21:33:53.447265,32.840,35.225,1033.464,88.543109,356.587869,358.122511,5.116930,-57.776733,56.372227,0.037579,-0.012544,0.922149,-0.007449,-0.001784,0.041163,1
11/11/2017 21:33:53.615975,33.071,35.099,1033.460,88.489868,356.322757,357.548886,5.191511,-57.924744,56.665901,0.018426,-0.001689,0.949443,-0.050085,-0.033944,-0.001573,1
11/11/2017 21:33:53.776957,32.965,35.358,1033.447,87.729115,356.738342,357.240980,5.420660,-58.371017,56.381527,0.064248,-0.013267,0.951880,-0.005320,0.103006,-0.115172,1
11/11/2017 21:33:53.941687,32.929,35.391,1033.448,86.298662,357.758602,357.926045,5.381820,-58.424641,56.203552,0.112252,0.031806,0.931897,-0.085343,0.052915,-0.134109,1
11/11/2017 21:33:54.110072,32.876,34.694,1033.430,85.269714,356.928107,358.149319,5.386015,-58.006042,56.179741,0.123163,0.092018,0.871216,0.085693,-0.139234,-0.085752,1
11/11/2017 21:33:54.271325,32.876,35.371,1033.427,85.896329,356.536732,359.274043,6.010023,-57.968365,55.589962,0.080734,0.007769,0.975275,0.249405,0.087702,0.135992,1
11/11/2017 21:33:54.437054,32.858,35.451,1033.427,89.133511,355.159269,357.645740,5.879363,-58.149902,55.498802,0.106191,-0.133157,0.981124,0.286973,-0.121214,0.195246,1
11/11/2017 21:33:54.603007,32.858,35.039,1033.421,91.056995,354.510765,357.388244,5.175600,-58.095078,56.373955,-0.021968,-0.084429,0.950418,-0.025555,-0.043981,0.080190,1
11/11/2017 21:33:54.773729,32.787,35.262,1033.423,90.247672,355.463650,357.098087,5.012742,-58.359760,56.609924,0.001455,0.027678,0.885594,-0.243633,0.146915,-0.065501,1
11/11/2017 21:33:54.942548,32.858,35.325,1033.433,87.866374,356.283317,356.345489,4.529938,-58.361881,56.047295,0.038791,0.080122,0.952611,-0.013032,0.080025,-0.335198,1
11/11/2017 21:33:55.103681,32.734,35.269,1033.439,85.675530,356.148333,355.469158,4.709955,-58.469318,55.703358,0.125102,-0.206731,1.306459,-0.130318,0.236406,-0.339169,1
11/11/2017 21:33:55.264744,32.769,35.205,1033.442,83.552563,356.536172,355.808065,5.418612,-57.717144,56.263477,0.139164,-0.073815,0.918006,0.048971,-0.036650,-0.323592,1
11/11/2017 21:33:55.429724,32.876,35.023,1033.456,83.023101,356.761846,356.456537,5.891011,-56.747787,56.938702,0.039519,0.105372,0.730847,-0.056056,0.087388,-0.026563,1
11/11/2017 21:33:55.591071,32.822,33.744,1033.462,83.651799,358.554019,356.843655,5.954684,-56.430714,57.327179,0.066430,0.028892,1.039367,0.127204,0.246213,0.260239,1
11/11/2017 21:33:55.759325,32.769,34.730,1033.472,86.587804,359.859429,357.772941,5.469075,-56.776936,57.297302,-0.003456,-0.128091,1.104434,0.168743,-0.076934,0.149061,1
11/11/2017 21:33:55.924176,32.716,35.225,1033.476,88.300658,357.075970,357.921651,4.974129,-57.154400,56.901524,0.064248,-0.037149,0.809074,-0.102787,-0.334109,0.171663,1
11/11/2017 21:33:56.092445,32.769,35.112,1033.470,87.884966,355.944753,357.834850,5.351622,-57.819176,56.133087,0.003879,0.048801,0.831006,-0.209413,-0.050788,-0.128629,1
11/11/2017 21:33:56.260778,32.840,35.345,1033.468,85.866044,356.437720,358.843953,5.874077,-58.116707,55.503468,0.034427,0.062640,1.034249,0.330897,0.065887,-0.229727,1
11/11/2017 21:33:56.429603,32.769,35.511,1033.464,82.778471,357.514695,0.336354,6.403103,-58.324093,55.064255,0.097463,-0.092872,0.963090,0.395649,0.071080,-0.391301,1
11/11/2017 21:33:56.590909,32.716,34.000,1033.464,80.099643,357.578349,1.875393,6.706204,-57.716980,55.356876,0.063521,0.023794,0.791527,0.198645,-0.045596,-0.280429,1
11/11/2017 21:33:56.756136,32.858,35.478,1033.458,80.949517,357.167827,3.019814,7.406481,-56.605335,56.675003,0.066430,0.078179,0.829788,-0.222241,-0.083164,0.239418,1
11/11/2017 21:33:56.924236,32.805,35.195,1033.450,84.666991,359.343902,3.510482,7.980483,-55.973164,56.666069,0.043640,0.041032,1.071779,-0.459563,0.258310,0.489262,1
11/11/2017 21:33:57.092570,32.787,35.146,1033.452,86.330354,359.865927,5.221496,7.640676,-56.417210,56.169548,0.037337,-0.022916,0.903872,0.161077,-0.062089,0.334407,1
11/11/2017 21:33:57.260884,32.734,35.189,1033.438,87.157319,358.076963,5.992279,7.362050,-56.236931,56.124477,0.019881,0.020880,0.708427,0.168722,-0.144682,-0.120116,1
11/11/2017 21:33:57.422133,32.680,35.448,1033.444,85.107278,357.348703,5.167873,7.326741,-55.663509,55.810383,0.017214,0.026950,0.900704,-0.221927,-0.188970,-0.231905,1
11/11/2017 21:33:57.583350,32.698,35.684,1033.450,82.470586,357.289553,5.807197,7.830604,-54.928265,55.368397,0.128739,-0.044868,1.154636,-0.359371,-0.069851,-0.184868,1
11/11/2017 21:33:57.748027,32.680,35.388,1033.457,80.114963,356.626593,6.428175,8.568524,-54.202023,53.857292,0.161711,-0.007960,0.865368,0.021198,0.053849,-0.219687,1
11/11/2017 21:33:57.916640,32.716,35.455,1033.457,81.056935,356.241930,6.798646,8.901925,-53.216599,54.141972,0.080007,0.030106,0.791771,0.111421,-0.001667,0.195438,1
11/11/2017 21:34:05.863783,32.716,36.159,1033.402,66.483074,26.282664,15.891180,8.113379,-54.234600,54.750816,0.124375,0.119211,1.130266,-0.244042,-0.039743,0.304145,4
11/11/2017 21:34:06.032724,32.751,35.820,1033.403,69.076831,21.384728,14.734960,6.962310,-56.158352,55.454403,0.079522,-0.152455,0.845141,-0.036653,-0.060513,0.412573,4
11/11/2017 21:34:06.194347,32.698,35.617,1033.404,73.748025,17.691061,15.686924,5.967235,-57.452251,55.303520,0.010183,-0.105657,0.766183,0.199751,-0.091972,0.365842,4
11/11/2017 21:34:06.363091,32.805,36.059,1033.414,77.037116,16.386812,14.669648,4.440984,-58.280216,54.734890,0.032245,-0.013267,0.780805,-0.158216,0.030811,0.194189,4
11/11/2017 21:34:06.528242,32.645,35.750,1033.415,77.849034,15.379638,13.138983,3.191389,-58.679668,54.762825,0.151529,-0.072368,1.294274,0.156685,0.071739,-0.375443,4
11/11/2017 21:34:06.697047,32.698,36.272,1033.422,74.312759,13.495184,7.762977,1.681842,-58.160240,54.656807,0.224262,-0.138946,0.979174,-0.122785,0.201243,-0.476847,4
11/11/2017 21:34:06.858862,32.645,35.973,1033.429,69.655847,13.754353,9.595834,-0.022844,-57.679470,54.370903,0.147407,-0.014956,0.741569,0.270917,0.307839,-0.420036,4
11/11/2017 21:34:07.024064,32.556,35.514,1033.436,68.832174,13.222091,10.687861,-1.081228,-56.121262,53.655209,0.089947,-0.054758,0.884620,0.108427,0.106253,-0.401710,4
11/11/2017 21:34:07.185686,32.627,35.996,1033.433,70.980603,13.044938,9.765232,-0.966743,-55.184620,53.227390,-0.087627,-0.022193,1.179980,-0.584599,-0.329904,0.488320,4
11/11/2017 21:34:07.354581,32.609,35.541,1033.428,78.149993,8.523289,9.850800,-0.723757,-54.847607,52.766365,-0.087133,-0.048728,0.830763,0.189672,-0.461240,0.677689,4
11/11/2017 21:34:07.519911,32.503,35.717,1033.417,82.419483,6.208873,10.101520,-0.126448,-56.069977,52.067711,0.032003,0.029621,0.695267,0.219910,0.076321,0.164867,4
11/11/2017 21:34:07.681549,32.538,35.627,1033.419,83.895029,4.210417,8.899929,-0.035096,-56.838470,51.718430,0.193714,-0.002895,1.298173,-0.260841,-0.033329,-0.144536,4
11/11/2017 21:34:07.850382,32.592,35.508,1033.425,80.965465,0.320695,4.344934,0.148784,-57.892689,50.843128,0.209473,-0.079363,0.915325,0.100180,0.267216,-0.658885,4
11/11/2017 21:34:08.015541,32.521,35.724,1033.413,78.828989,1.670000,5.360464,1.050879,-58.520195,50.318130,0.078310,-0.058618,0.751561,0.341167,0.200021,-0.370862,4
11/11/2017 21:34:08.184184,32.538,35.647,1033.396,77.008238,3.036520,6.525723,1.780163,-57.557621,50.454170,0.038549,0.086677,0.795914,0.133473,0.113278,-0.268847,4
11/11/2017 21:34:08.345991,32.574,40.549,1033.390,77.037021,4.087840,6.200073,2.158917,-56.597443,50.752834,-0.005677,0.007284,1.157804,-0.326509,0.033255,0.322470,4
11/11/2017 21:34:08.511560,32.414,35.740,1033.376,81.312446,4.275609,7.586903,2.245080,-57.209007,50.756538,-0.078247,-0.030394,0.881939,-0.029628,-0.129541,0.697236,4
11/11/2017 21:34:08.673395,32.450,35.690,1033.375,87.742550,1.353802,8.150670,1.810666,-58.019478,50.628098,0.056975,0.020880,0.695267,0.093155,-0.056542,0.587281,4
11/11/2017 21:34:08.838608,32.467,35.428,1033.362,91.619092,0.558616,10.235744,0.964710,-58.869057,50.925171,0.110070,0.152231,0.824426,0.405918,0.101672,0.293760,4
11/11/2017 21:34:17.731638,32.663,36.471,1033.307,158.158358,350.821703,323.929378,2.363367,-59.039707,53.148743,0.078795,0.069439,0.914594,-0.111041,-0.075110,0.182604,2
11/11/2017 21:34:17.897523,32.609,36.800,1033.316,156.054687,350.360950,325.872751,4.519740,-59.142483,55.534706,0.034912,0.012382,0.982098,0.000748,-0.069306,0.322186,2
11/11/2017 21:34:18.066165,32.538,36.371,1033.324,153.940183,351.818572,328.395806,5.017090,-60.225262,56.360329,-0.041222,0.030106,0.926048,0.072219,0.066000,0.488036,2
11/11/2017 21:34:18.227731,32.485,36.258,1033.328,152.833665,354.420557,331.022246,4.407895,-61.068748,56.420773,0.008486,0.001214,0.951392,0.115285,0.117618,0.848752,2
11/11/2017 21:34:18.392806,32.627,36.404,1033.319,155.260595,357.320407,334.046244,2.873410,-62.449402,56.963169,0.050429,0.002185,0.945300,0.126280,-0.064725,0.997192,2
11/11/2017 21:34:18.554344,32.627,36.783,1033.318,157.665232,359.721614,337.452770,0.555091,-63.928207,58.009350,0.113222,0.044674,0.895099,0.225546,0.215968,0.859442,2
11/11/2017 21:34:18.719402,32.627,36.315,1033.310,161.794149,3.150737,339.872069,-1.891428,-64.683182,58.868679,0.066188,0.006070,0.965040,0.057558,0.026905,1.264446,2
11/11/2017 21:34:18.888076,32.592,36.448,1033.300,167.428878,5.382468,342.476062,-5.892087,-65.496552,59.540611,0.123405,0.002671,0.924342,0.069165,0.010717,1.164264,2
11/11/2017 21:34:19.049640,32.556,36.660,1033.303,172.407867,6.926595,345.223149,-9.619763,-65.474121,60.058392,0.122920,0.069924,0.918006,0.043203,0.091962,1.229627,2
11/11/2017 21:34:19.214856,32.592,35.959,1033.291,178.649007,8.813131,347.294380,-13.731856,-65.143448,60.168465,0.073704,0.016024,0.924830,0.091767,0.117618,1.277274,2
11/11/2017 21:34:19.383463,32.734,36.514,1033.286,184.687035,10.088694,349.813280,-18.254419,-64.336945,60.309067,0.108373,-0.046315,0.922393,0.056947,-0.060143,1.280634,2
11/11/2017 21:34:19.552065,32.698,36.507,1033.291,191.205480,11.425256,351.465183,-22.441719,-63.034294,60.344921,0.021820,-0.053793,0.977224,-0.036515,0.026294,1.212522,2
11/11/2017 21:34:19.713437,32.698,40.330,1033.293,193.215701,12.166326,353.384026,-25.980436,-60.424683,60.387905,0.021578,-0.020504,0.952611,0.101235,0.060808,0.774226,2
11/11/2017 21:34:19.878672,32.787,36.451,1033.288,194.435354,11.945447,356.105830,-28.301849,-57.957726,59.837803,0.034912,0.000728,0.959435,-0.021549,0.091046,0.839895,2
11/11/2017 21:34:20.047339,32.627,36.577,1033.294,195.273213,11.815988,358.269154,-30.708662,-55.340275,59.898018,0.091887,0.012382,0.921661,0.160794,-0.037847,0.681375,2
11/11/2017 21:34:20.208923,32.645,36.580,1033.299,195.484990,11.339944,359.896812,-32.666409,-51.899647,59.866940,0.117101,0.021123,1.045947,0.008689,0.102347,0.702755,2
11/11/2017 21:34:20.377930,32.645,35.013,1033.301,196.988957,9.698577,2.105504,-33.754616,-48.164101,60.036728,0.152014,0.110713,0.917519,0.117423,-0.044872,0.676794,2
11/11/2017 21:34:20.543136,32.663,36.444,1033.294,198.633844,7.804822,2.846224,-34.454403,-44.608192,59.878124,0.111040,0.078908,0.895099,-0.091798,-0.032960,0.776059,2
11/11/2017 21:34:20.704701,32.734,36.418,1033.289,199.757424,7.240842,2.629209,-34.327511,-41.848602,59.483063,0.105222,0.072838,0.950418,-0.065837,0.181759,0.776059,2
11/11/2017 21:34:20.866137,32.592,37.793,1033.280,203.302756,6.208442,2.714839,-34.378597,-38.963192,59.261444,0.093099,-0.017368,0.980636,0.122615,0.129225,0.935495,2
11/11/2017 21:34:21.031348,32.663,36.255,1033.282,208.069969,6.294834,3.264821,-33.273117,-35.630527,58.903999,0.034912,-0.045592,0.942132,0.031596,0.014382,1.046672,2
11/11/2017 21:34:21.200039,32.680,36.534,1033.299,213.312795,5.834165,3.164288,-31.693409,-31.840250,58.028175,0.026427,-0.036666,0.933603,-0.036515,0.041871,1.065304,2
11/11/2017 21:34:21.361570,32.680,36.375,1033.305,216.512451,5.676941,2.970770,-29.255283,-28.826218,57.652317,0.004849,-0.024605,0.996720,-0.026741,0.051950,0.776365,2
11/11/2017 21:34:21.526552,32.769,37.192,1033.305,216.329061,5.065246,3.314679,-25.920872,-26.422525,57.699837,0.025942,-0.000482,0.949930,0.111925,-0.082135,0.590051,2
11/11/2017 21:34:21.688101,32.805,36.434,1033.313,215.636835,4.326636,4.035890,-23.328051,-24.585358,57.544697,0.016244,-0.001447,0.925561,0.257311,0.035457,0.659384,2
11/11/2017 21:34:21.856867,32.698,36.521,1033.325,215.424389,3.888312,5.601904,-20.140976,-22.969337,57.161583,0.093342,0.023308,0.898267,0.179731,0.142053,0.617234,2
11/11/2017 21:34:22.022387,32.663,36.660,1033.332,215.264958,3.952872,5.876923,-16.888077,-22.013168,56.208897,0.148862,0.032291,0.953829,0.047784,0.135639,0.714362,2
11/11/2017 21:34:22.183913,32.609,36.999,1033.328,215.124379,2.335392,5.804005,-13.768106,-21.770786,55.572807,0.138194,0.011168,0.881939,0.351384,-0.086411,0.674350,2
11/11/2017 21:34:25.559033,32.645,36.783,1033.292,200.295547,357.568494,357.043644,-7.679205,-22.793640,55.356220,0.098918,0.073081,0.915325,-0.041200,0.092817,-0.041133,3
11/11/2017 21:34:25.730709,32.592,36.268,1033.294,192.461757,357.415517,357.386072,-3.106850,-24.126646,55.698067,0.092857,0.019181,0.954073,0.107545,0.040588,-0.208510,3
11/11/2017 21:34:25.898841,32.751,37.218,1033.291,182.588732,356.629475,358.219839,-1.804925,-24.106390,55.822479,0.074673,0.018209,0.952124,0.015916,-0.042795,-0.487065,3
11/11/2017 21:34:26.066915,32.751,36.939,1033.298,170.981109,355.660412,358.219042,-1.621852,-23.600697,55.180817,0.049459,0.024279,0.999401,-0.069911,0.020430,-0.761038,3
11/11/2017 21:34:26.235549,32.680,36.703,1033.297,156.765696,355.672880,359.200807,-3.054929,-22.832664,55.215408,0.044368,0.041760,0.912157,0.024162,-0.001561,-1.069219,3
11/11/2017 21:34:26.408061,32.645,36.926,1033.292,140.146848,355.181594,359.256761,-6.292297,-21.727985,55.920815,0.069340,-0.056447,1.020846,-0.129165,0.110227,-1.509653,3
11/11/2017 21:34:26.579638,32.734,37.032,1033.288,124.912234,355.628148,359.932720,-11.068445,-21.081964,55.580364,0.120011,-0.012544,0.928729,-0.056777,-0.080057,-1.498352,3
11/11/2017 21:34:26.747886,32.663,36.982,1033.292,111.075542,354.817014,0.702140,-17.192533,-21.514952,55.816887,0.154680,-0.011820,1.007930,-0.041506,-0.113655,-1.356326,3
11/11/2017 21:34:26.915869,32.627,36.863,1033.290,101.200174,354.207759,2.958494,-23.547821,-23.363308,56.615932,0.102797,0.064583,0.900704,0.127399,-0.024469,-1.217660,3
11/11/2017 21:34:27.083930,32.645,36.840,1033.299,94.321975,353.387356,3.879382,-28.875420,-26.105158,57.224880,0.062066,0.011411,0.891687,0.262400,-0.004310,-0.988280,3
11/11/2017 21:34:27.251833,32.609,36.760,1033.292,89.400305,354.074397,5.502017,-32.474247,-29.361298,57.241524,0.003637,0.033020,0.889493,0.129842,-0.119458,-0.833731,3
11/11/2017 21:34:27.419904,32.503,37.195,1033.288,84.313959,354.927380,5.525971,-34.862621,-33.589359,57.677502,-0.009627,0.047345,0.953586,-0.150851,0.000271,-1.049977,3
11/11/2017 21:34:27.587831,32.680,37.148,1033.286,78.463287,355.853679,4.775964,-36.307323,-38.268261,58.263977,0.012850,0.046859,0.907040,-0.132830,-0.063564,-1.088156,3
11/11/2017 21:34:27.755689,32.485,40.971,1033.291,71.125226,356.102266,4.200184,-36.576851,-43.001907,58.959656,0.032003,0.017724,0.992090,-0.062886,-0.155194,-1.346247,3
11/11/2017 21:34:27.930850,32.609,36.747,1033.289,61.712829,356.099030,5.197942,-35.096218,-49.121933,59.511326,0.088008,0.013839,0.869023,-0.026845,-0.145115,-1.353272,3
11/11/2017 21:34:28.106785,32.538,35.345,1033.286,53.657532,355.328952,4.808087,-32.136906,-54.401077,60.126320,0.135770,-0.006031,0.956023,-0.254392,-0.128010,-1.359380,3
11/11/2017 21:34:28.281988,32.574,36.846,1033.284,47.190105,355.733126,4.070081,-28.111259,-59.201641,60.100449,0.058429,0.017724,0.962846,-0.007297,0.015237,-1.126641,3
11/11/2017 21:34:28.453571,32.592,36.790,1033.294,42.645051,356.387369,4.893932,-23.883730,-62.638432,60.376011,0.122678,0.039332,0.905578,0.073948,-0.018055,-0.974841,3
11/11/2017 21:34:28.621684,32.485,36.547,1033.292,40.429304,355.891012,4.814683,-20.167946,-64.539825,60.449142,0.107161,-0.012303,1.035712,-0.098927,-0.124651,-0.739963,3
11/11/2017 21:34:28.789724,32.609,36.790,1033.294,38.266736,356.851453,4.156829,-16.489641,-65.392471,60.305202,0.050186,0.038118,0.955292,-0.032037,0.015237,-0.864580,3
11/11/2017 21:34:28.957743,32.680,36.727,1033.297,35.639920,357.582607,3.969730,-13.322385,-65.538422,60.331356,-0.001234,0.048559,0.945300,-0.013100,0.024400,-0.937883,3
11/11/2017 21:34:29.125753,32.645,36.703,1033.304,31.102653,358.500921,3.193570,-10.309689,-65.870567,60.323395,-0.009133,0.039575,0.895099,-0.134968,0.079378,-1.171845,3
11/11/2017 21:34:29.300959,32.609,36.949,1033.305,24.429673,359.092232,2.561993,-6.530417,-65.496651,59.749592,0.022790,-0.006996,1.009880,0.006753,-0.144809,-1.405501,3
11/11/2017 21:34:29.476347,32.609,37.374,1033.290,14.994535,359.225378,3.233268,-2.104666,-64.324806,59.625668,0.091160,0.006070,0.891443,-0.027761,0.019208,-1.581124,3
11/11/2017 21:34:29.651447,32.503,37.095,1033.282,6.035805,358.722571,3.164968,2.331533,-61.546215,59.237381,0.142073,0.006555,0.925804,-0.127943,-0.171993,-1.543251,3
11/11/2017 21:34:29.819632,32.627,36.856,1033.282,1.395935,358.007649,2.927325,6.028134,-57.844185,58.362293,0.117586,0.022094,0.982342,0.036991,-0.046765,-1.035622,3
11/11/2017 21:34:29.990949,32.609,36.763,1033.270,358.488917,359.124564,3.742724,8.487301,-54.078972,57.453491,0.097706,0.066040,0.928241,-0.001799,0.072964,-0.947352,3
11/11/2017 21:34:30.158756,32.680,36.972,1033.271,357.112727,359.197518,4.721153,10.190380,-50.344337,57.071766,0.085341,0.079150,0.885351,0.029966,0.013405,-0.778142,3
11/11/2017 21:34:30.326897,32.592,36.846,1033.270,356.748138,359.230994,5.260522,10.958380,-47.408886,56.636662,0.027154,0.043703,0.933603,0.030271,-0.089220,-0.639781,3
11/11/2017 21:34:30.494856,32.663,36.939,1033.270,356.224504,359.583540,4.818202,11.377608,-45.095367,56.166073,-0.026905,0.033020,0.938477,-0.173147,0.036618,-0.735992,3
11/11/2017 21:34:30.662804,32.485,37.560,1033.280,354.906825,0.372362,4.094099,11.281885,-42.662231,55.931221,-0.010367,0.040546,0.912645,0.057760,0.000577,-0.838007,3
11/11/2017 21:34:44.857922,32.556,37.889,1033.296,321.101055,312.039429,74.027482,-2.997145,-40.031269,56.428997,0.089705,0.068953,1.004031,-0.070257,-0.054458,0.049842,4
11/11/2017 21:34:45.019983,32.680,37.643,1033.302,301.162654,320.746319,83.106245,-17.395487,-38.476929,57.711014,0.081462,0.045645,0.959678,0.075434,0.120861,0.148802,4
11/11/2017 21:34:45.185137,32.609,37.766,1033.308,286.688130,328.695546,86.848785,-23.856302,-37.593815,58.351212,0.084614,0.092504,0.801519,0.027786,-0.012003,0.148802,4
11/11/2017 21:34:45.354012,32.574,37.756,1033.296,274.774669,336.942936,86.300287,-26.226604,-37.033154,58.691013,0.167773,0.096146,1.164140,-0.231634,-0.019995,-0.005928,4
11/11/2017 21:34:45.515605,32.556,37.829,1033.301,264.417725,347.229374,80.292261,-27.506203,-37.604141,58.732544,0.205352,-0.133880,1.216778,-0.285390,-0.497387,-0.557234,4
11/11/2017 21:34:45.680801,32.574,38.939,1033.292,254.601397,0.041172,76.660575,-27.926569,-39.039883,59.239769,0.181834,-0.048969,0.781536,0.441540,0.181285,-0.592664,4
11/11/2017 21:34:45.849600,32.450,37.235,1033.289,246.059829,8.792617,74.271559,-29.094700,-40.101589,59.684029,0.138921,0.081093,0.709158,0.286685,0.072856,-0.282650,4
11/11/2017 21:34:46.012036,32.521,37.789,1033.283,239.754588,14.861896,71.265600,-30.189058,-40.406002,60.279480,0.096978,0.062883,1.242610,0.149851,0.537724,0.099752,4
11/11/2017 21:34:46.177481,32.485,37.733,1033.281,233.986903,16.952588,65.754422,-31.726223,-40.866344,60.161591,-0.052329,0.003156,0.852695,0.075631,0.027957,0.616544,4
11/11/2017 21:34:46.339129,32.343,37.769,1033.270,228.888454,16.997692,66.386515,-32.624596,-41.014256,59.608036,-0.033570,0.054386,0.658469,0.371290,-0.004113,0.489789,4
11/11/2017 21:34:46.504432,32.432,38.075,1033.270,224.487257,17.101619,63.809280,-32.965691,-39.356640,59.556805,0.042913,0.022094,0.905334,-0.058454,-0.055120,0.352955,4
11/11/2017 21:34:46.673284,32.450,37.630,1033.261,217.623860,18.525322,56.728006,-33.046757,-37.994465,59.604839,0.116616,0.098574,1.229694,-0.233772,-0.083220,-0.334268,4
11/11/2017 21:34:46.834958,32.485,35.674,1033.259,206.604224,23.207294,48.370928,-32.587269,-38.789871,59.853886,0.268388,-0.002895,0.918250,0.146186,0.201443,-0.847089,4
11/11/2017 21:34:47.000297,32.432,38.048,1033.250,193.551336,27.269751,43.691959,-33.150513,-40.118679,60.400356,0.136497,0.025736,0.655545,0.327919,0.081103,-0.629011,4
11/11/2017 21:34:47.169031,32.503,37.637,1033.248,184.654100,29.003251,39.371379,-33.407547,-40.787876,60.974766,0.095766,0.141062,0.781048,-0.032492,0.170900,-0.241722,4
11/11/2017 21:34:47.330633,32.485,37.779,1033.239,180.068270,29.241652,36.485436,-33.914665,-41.433632,61.383129,0.043883,0.114598,1.234568,-0.331510,0.151352,0.261631,4
11/11/2017 21:34:47.496519,32.432,37.763,1033.239,178.544232,26.525311,37.050074,-35.160011,-41.359753,62.037224,-0.058747,0.034477,0.800300,0.096401,-0.276253,0.799192,4
