DateTime, Temp, Humidity, Pressure, Yaw, Pitch, Roll, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, State
11/12/2017 10:52:35.251176,29.361,40.702,1031.956,215.801975,356.730118,2.171165,-5.351357,5.945352,26.308798,0.056247,0.034719,0.960166,-0.060679,0.072064,0.049957,standing
11/12/2017 10:52:35.523388,29.308,39.749,1031.952,216.099403,356.626506,2.103062,-10.720130,12.090914,53.852757,0.055035,0.016267,0.974544,0.011399,0.019521,-0.016927,standing
11/12/2017 10:52:35.688238,29.468,40.231,1031.941,216.340904,356.301112,2.310486,-13.004756,14.781075,65.216164,0.046307,0.014810,0.939451,0.040319,0.005237,-0.007642,standing
11/12/2017 10:52:35.849093,29.397,40.121,1031.950,216.613607,356.519507,2.298305,-13.880388,16.216396,69.694740,0.060854,0.016267,0.945544,-0.005668,0.020673,0.007911,standing
11/12/2017 10:52:36.010403,29.343,40.088,1031.943,216.940253,356.745464,2.196436,-13.895806,16.390114,71.753525,0.055763,0.023308,0.937014,-0.008612,0.015847,0.017006,standing
11/12/2017 10:52:36.175225,29.308,40.224,1031.937,217.164516,356.379332,1.840557,-14.020544,16.183704,72.564941,0.067885,0.002914,0.961140,0.022489,0.000194,0.012791,standing
11/12/2017 10:52:36.336366,29.308,40.011,1031.944,217.206713,356.615157,1.925716,-14.178524,15.746212,73.375908,0.057702,0.010197,0.925561,0.002293,0.021930,-0.005552,standing
11/12/2017 10:52:36.497449,29.343,40.154,1031.955,217.219458,356.850376,1.917119,-14.236344,15.607034,73.796616,0.061096,0.013596,0.954561,-0.000671,0.011006,-0.008598,standing
11/12/2017 10:52:36.662263,29.379,39.975,1031.958,217.204650,357.119853,2.216656,-14.291368,15.489840,73.464424,0.056490,0.012382,0.941401,0.037855,0.004997,-0.002260,standing
11/12/2017 10:52:36.823478,29.397,40.204,1031.969,217.304876,356.987696,2.432300,-14.286838,15.459879,73.560707,0.061581,0.011897,0.997939,0.003272,-0.018102,-0.001161,standing
11/12/2017 10:52:36.984668,29.397,40.134,1031.974,217.387276,357.048391,2.258510,-14.311211,16.060633,73.556519,0.056732,0.014325,0.949930,-0.000902,0.001060,0.002870,standing
11/12/2017 10:52:37.149449,29.326,40.081,1031.967,217.478295,357.014498,2.310934,-14.063699,16.037762,73.242119,0.060854,0.006313,0.944082,0.017257,0.002811,-0.002997,standing
11/12/2017 10:52:37.317598,29.308,40.805,1031.975,217.518634,357.246427,2.266174,-13.682872,15.841974,73.545807,0.062309,0.006313,0.948712,0.005906,0.018610,-0.009703,standing
11/12/2017 10:52:37.478927,29.397,40.138,1031.983,217.492119,357.339693,2.133825,-14.501453,15.838367,73.181602,0.062551,0.008983,0.952367,0.017350,0.021864,-0.004395,standing
11/12/2017 10:52:37.640324,29.379,39.995,1031.973,217.503935,357.539479,2.195811,-14.397323,15.829420,72.976425,0.065703,0.006313,0.939451,0.016156,0.030871,-0.014067,standing
11/12/2017 10:52:37.805134,29.361,39.965,1031.963,217.463391,357.650011,1.956155,-14.244225,15.758842,73.421211,0.068370,0.010440,0.954804,-0.000221,0.015367,-0.015151,standing
11/12/2017 10:52:37.966546,29.414,40.905,1031.958,217.490330,357.906329,1.740096,-14.212523,15.731770,73.549606,0.058914,-0.001689,0.949687,0.042928,0.054830,-0.003330,standing
11/12/2017 10:52:38.134675,29.308,40.051,1031.954,217.602399,358.118585,1.556997,-14.261977,15.220936,73.239677,0.057460,0.001457,0.947981,-0.018593,0.019909,-0.028305,standing
11/12/2017 10:52:38.302732,29.308,39.902,1031.955,217.521571,358.023317,1.427788,-14.549580,15.369807,73.805710,0.056247,0.000243,0.945300,0.020703,0.012461,-0.016204,standing
11/12/2017 10:52:38.467299,29.290,40.101,1031.964,217.430347,358.165246,1.448459,-14.656960,15.354149,74.146049,0.052368,0.000971,0.942619,0.001890,0.045452,-0.016353,standing
11/12/2017 10:52:38.635326,29.308,40.513,1031.968,217.583111,358.334055,1.368478,-14.722598,15.551018,73.851204,0.052611,0.000971,0.939208,-0.011938,0.018048,0.017951,standing
11/12/2017 10:52:38.803404,29.343,39.991,1031.974,217.803630,358.357125,1.187935,-14.920245,15.505253,73.683479,0.048974,-0.004101,0.940426,-0.027934,0.022073,0.007160,standing
11/12/2017 10:52:38.971465,29.485,39.995,1031.981,218.119417,358.197833,1.009684,-14.913073,15.621795,73.684479,0.050429,-0.002895,0.942132,-0.012697,0.002186,0.012481,standing
11/12/2017 10:52:39.139637,29.414,40.546,1031.985,218.315594,357.975560,0.923166,-14.865150,15.408269,74.169121,0.056490,-0.013509,0.963334,0.031623,0.002763,0.001047,standing
11/12/2017 10:52:39.307765,29.379,40.061,1031.989,218.563448,357.863945,0.872942,-14.668108,15.160308,74.207024,0.046065,0.000971,0.950418,-0.022826,0.000243,0.000728,standing
11/12/2017 10:52:39.475828,29.361,39.948,1031.988,218.660683,357.930425,1.050113,-14.960346,15.360651,73.869690,0.043640,-0.020022,0.993796,0.028699,0.059729,0.002475,standing
11/12/2017 10:52:39.643915,29.397,40.320,1031.983,218.904602,358.318446,1.120669,-15.103862,15.088348,74.017128,0.047277,0.001457,0.957729,-0.005434,0.041921,-0.010217,standing
11/12/2017 10:52:39.811914,29.432,40.064,1031.970,219.004610,358.193875,1.157543,-15.062004,15.115811,74.793045,0.051641,0.000243,0.995989,-0.004184,-0.004176,0.019297,standing
11/12/2017 10:52:39.980063,29.361,40.446,1031.974,219.012615,358.089452,1.206738,-15.056520,15.288764,74.576271,0.042913,-0.005789,0.945300,0.004188,-0.003087,0.005118,standing
11/12/2017 10:52:40.148252,29.343,40.543,1031.969,219.037436,358.195689,1.025305,-15.170945,15.386490,74.259834,0.044368,-0.006513,0.938720,-0.002840,0.009852,-0.007577,standing
11/12/2017 10:52:40.316405,29.414,40.207,1031.972,219.223545,358.316500,0.773417,-15.122204,15.188156,73.902977,0.039034,-0.006754,0.953586,0.011302,-0.008454,0.009903,standing
11/12/2017 10:52:40.484388,29.237,40.729,1031.971,219.461987,358.221291,0.986917,-15.037007,15.334849,74.107796,0.048732,-0.007719,0.931653,0.024805,0.014498,0.012847,standing
11/12/2017 10:52:40.652644,29.432,40.297,1031.978,219.612551,358.278748,0.816553,-15.002459,15.371934,74.282593,0.034912,-0.002895,0.939939,-0.021283,-0.009266,-0.006441,standing
11/12/2017 10:52:40.820757,29.379,40.244,1031.989,219.612060,358.380031,0.687096,-14.881102,14.974130,74.311096,0.040246,-0.010614,0.949687,-0.003762,0.009810,-0.005134,standing
11/12/2017 10:52:40.988922,29.485,40.300,1031.986,219.659639,358.432294,0.580473,-14.908213,14.711489,74.325653,0.034185,-0.015197,0.946762,0.028905,-0.008554,-0.012071,standing
11/12/2017 10:52:41.157098,29.485,41.549,1031.987,219.681700,358.503696,0.690030,-15.031690,14.803699,73.865685,0.031518,-0.008202,0.937989,0.017179,0.017393,0.001865,standing
11/12/2017 10:52:41.318168,29.485,40.473,1031.981,219.782159,358.556264,0.639231,-15.056428,14.873530,73.944435,0.043155,-0.009649,0.948712,-0.014804,0.001054,-0.002565,standing
11/12/2017 10:52:41.479165,29.450,41.227,1031.974,220.107713,357.969835,359.911035,-15.083984,15.217785,74.239105,0.047277,-0.002653,0.939451,-0.058166,-0.000072,0.015768,standing
11/12/2017 10:52:41.643635,29.414,40.702,1031.971,220.050776,358.132048,359.786188,-14.765678,14.614325,74.385460,0.036367,-0.021952,0.964308,0.032248,-0.019560,0.013355,standing
11/12/2017 10:52:41.811695,29.432,40.566,1031.969,220.134064,358.231100,359.848560,-14.754329,14.626338,74.593864,0.052126,-0.014715,0.954804,0.012687,0.022349,-0.014208,standing
11/12/2017 10:52:41.979786,29.468,40.417,1031.968,220.180277,358.024867,359.862625,-14.945103,14.879459,74.688347,0.032488,-0.014474,0.943107,0.019635,-0.006448,0.000950,standing
11/12/2017 10:52:42.148059,29.503,39.676,1031.960,220.245327,358.202074,359.732360,-15.338841,14.894820,74.563042,0.036124,-0.012785,0.953586,0.020128,-0.009760,-0.015918,standing
11/12/2017 10:52:42.315890,29.432,40.400,1031.972,220.329147,357.897826,359.839370,-15.437989,15.250510,74.063744,0.038791,-0.005789,0.939451,0.006111,0.021591,0.004280,standing
11/12/2017 10:52:42.483954,29.414,40.629,1031.978,220.429292,357.852017,359.854559,-15.271005,15.341683,74.153809,0.041943,-0.010855,0.945787,0.018927,-0.019465,0.000476,standing
11/12/2017 10:52:42.651906,29.521,40.576,1031.979,220.419292,357.844084,359.960328,-15.110529,15.117468,73.959145,0.043398,-0.012785,0.934577,0.008170,0.024475,-0.015610,standing
11/12/2017 10:52:42.820204,29.539,40.520,1031.982,220.449837,357.821889,359.931497,-14.919258,15.059901,73.812477,0.044125,-0.003136,0.944082,0.002131,-0.006871,-0.001676,standing
11/12/2017 10:52:42.988385,29.521,41.948,1031.984,220.404402,357.925513,359.915215,-14.884292,15.350431,74.023087,0.038549,-0.012544,0.942619,0.005478,0.019590,-0.008198,standing
11/12/2017 10:52:43.156541,29.379,40.832,1031.995,220.572248,357.956933,359.877603,-14.781361,15.211869,74.375870,0.034185,-0.010373,0.944813,-0.010684,0.015227,0.007230,standing
11/12/2017 10:52:43.324424,29.432,40.397,1032.005,220.795294,358.167798,359.972241,-15.050405,15.225557,73.808907,0.038306,-0.005789,0.945787,0.026330,0.028953,0.012445,standing
11/12/2017 10:52:43.492590,29.485,40.709,1032.006,220.819569,358.221282,0.144784,-15.343769,15.295610,74.133659,0.039761,-0.012303,0.927754,-0.007325,0.002140,-0.010008,standing
11/12/2017 10:52:43.653586,29.414,41.383,1032.000,220.759490,358.161463,359.901307,-15.342737,15.463734,74.530945,0.036124,-0.004583,0.953829,-0.005218,0.011025,-0.009069,standing
11/12/2017 10:52:43.815573,29.521,40.742,1032.009,220.704234,358.088609,359.786743,-15.239038,15.167061,74.644997,0.036124,-0.012544,0.940426,-0.023325,-0.002102,-0.012329,standing
11/12/2017 10:52:43.980341,29.485,40.752,1032.001,220.707827,357.973604,359.688562,-14.968611,14.931278,74.707481,0.034427,-0.009167,0.941645,-0.007437,0.016098,0.001448,standing
11/12/2017 10:52:44.141544,29.414,40.822,1032.006,220.869812,358.043430,359.659274,-15.247617,14.989533,74.490799,0.034912,-0.016403,0.950661,0.017543,-0.017574,-0.002803,standing
11/12/2017 10:52:44.302559,29.397,40.383,1032.004,220.907678,357.874087,359.677636,-15.469569,14.920329,74.908051,0.040246,-0.018816,0.943594,-0.017378,-0.004307,-0.005924,standing
11/12/2017 10:52:44.467265,29.574,40.649,1031.995,220.918429,357.970920,359.631600,-15.385917,14.843739,75.351471,0.031518,-0.014474,0.952367,0.008724,-0.016166,0.004956,standing
11/12/2017 10:52:44.628416,29.503,40.632,1031.988,220.967333,357.938125,359.731704,-15.281407,15.078911,75.102112,0.034912,-0.016645,0.947006,-0.001729,0.000255,0.005778,standing
11/12/2017 10:52:44.793584,29.485,40.699,1031.986,221.118553,358.013489,359.759046,-15.408562,15.205672,75.096237,0.041701,-0.014474,0.949930,0.030848,-0.003640,0.005960,standing
11/12/2017 10:52:44.961939,29.468,41.579,1031.982,221.220460,358.135028,0.132201,-15.476839,15.164924,75.017761,0.040488,-0.011579,0.941157,0.025889,-0.015142,-0.011989,standing
11/12/2017 10:52:48.889411,29.397,40.642,1031.966,231.541108,1.597764,340.588570,-25.260481,15.522527,75.051926,0.052611,0.010197,0.981611,-0.081083,-0.009855,0.020692,standing
11/12/2017 10:52:49.054745,29.450,41.569,1031.966,229.747309,0.359920,341.367623,-35.138260,15.748831,75.419449,0.059399,-0.017609,0.938720,0.042581,-0.079413,0.011408,standing
11/12/2017 10:52:49.215879,29.503,40.805,1031.962,227.596687,359.834736,342.267024,-39.064163,15.458200,75.856415,0.043155,-0.023640,0.963821,-0.001625,0.011167,-0.013316,standing
11/12/2017 10:52:49.377017,29.397,40.613,1031.966,225.477307,359.820379,343.481999,-40.809734,15.238635,76.092827,0.033942,-0.007960,0.939208,0.023782,0.011560,0.028616,standing
11/12/2017 10:52:49.541791,29.503,40.925,1031.963,223.668850,359.770180,344.863073,-41.595749,15.435751,76.216965,0.037579,0.000971,0.938964,0.023006,0.024096,0.034530,standing
11/12/2017 10:52:49.702966,29.379,39.563,1031.963,221.905610,359.571569,346.139045,-41.875229,15.816956,76.133316,0.043883,-0.001689,0.937014,0.001941,-0.085187,0.014645,standing
11/12/2017 10:52:49.863980,29.521,40.712,1031.962,220.230397,359.122999,346.942300,-42.058487,15.686945,76.189690,0.047035,-0.001206,0.963334,-0.036144,0.029532,0.010176,standing
11/12/2017 10:52:50.028719,29.539,40.965,1031.958,218.701513,358.911798,347.851876,-42.117867,16.246773,76.115921,0.044852,-0.002895,0.959191,0.034753,-0.004601,-0.010071,standing
11/12/2017 10:52:50.196934,29.521,40.506,1031.963,217.164297,358.702829,349.167122,-42.205791,16.664305,76.367142,0.036852,-0.000000,0.930922,0.066685,-0.008768,-0.013937,standing
11/12/2017 10:52:50.365073,29.503,39.540,1031.963,215.796456,358.542238,350.231933,-42.404575,16.235075,76.549812,0.039034,0.001214,0.937745,-0.006838,0.003245,0.006557,standing
11/12/2017 10:52:50.526251,29.521,40.905,1031.961,214.524580,358.331110,350.931243,-42.339214,15.902584,76.190575,0.043640,0.002185,0.942132,-0.017616,-0.009880,0.006854,standing
11/12/2017 10:52:50.687413,29.521,40.759,1031.958,213.336058,357.953248,351.481243,-42.399395,15.831448,75.394440,0.049701,-0.002653,0.953829,0.004934,-0.010217,0.000465,standing
11/12/2017 10:52:50.851992,29.556,41.011,1031.953,212.186032,357.653271,352.018218,-42.142830,15.776352,75.750534,0.046792,0.001457,0.952124,-0.002431,0.007626,-0.009209,standing
11/12/2017 10:52:51.020400,29.521,40.779,1031.941,211.093106,357.968733,352.612463,-42.077538,15.700158,75.799652,0.045580,0.061912,0.952611,0.019064,0.004236,-0.003119,standing
11/12/2017 10:52:51.181583,29.592,40.626,1031.951,210.068209,357.741308,353.207779,-42.219452,15.836423,75.727104,0.048489,-0.003618,0.947981,-0.019159,-0.000030,0.000670,standing
11/12/2017 10:52:51.342740,29.503,40.171,1031.949,209.267683,357.572659,353.584676,-42.251255,16.024267,75.350052,0.046550,-0.003618,0.949687,0.003130,0.005708,0.002624,standing
11/12/2017 10:52:51.507395,29.485,41.144,1031.953,208.535897,357.465181,353.995331,-42.013508,16.218718,75.409218,0.049944,-0.009408,0.947981,0.013049,-0.006091,-0.016862,standing
11/12/2017 10:52:51.675485,29.556,40.828,1031.952,207.803427,357.232362,354.266436,-41.964008,16.386600,75.350563,0.049701,-0.006031,0.954804,-0.004045,-0.003227,0.005320,standing
11/12/2017 10:52:51.843371,29.485,40.888,1031.952,207.286164,357.120964,354.523574,-41.784195,16.086279,75.576263,0.050671,-0.001447,0.969670,-0.024886,0.033908,0.000899,standing
11/12/2017 10:52:52.011667,29.521,41.014,1031.961,206.775880,357.180167,355.174530,-41.940666,15.806981,75.504868,0.051156,-0.012303,0.933359,0.011588,0.009220,0.002277,standing
11/12/2017 10:52:52.179831,29.432,40.622,1031.962,206.171887,357.323771,355.622596,-42.017246,15.823017,75.690346,0.040246,-0.009649,0.955292,0.009621,0.014829,-0.009140,standing
11/12/2017 10:52:52.340912,29.521,40.938,1031.960,205.535504,357.503498,356.003747,-42.292194,15.811978,75.650970,0.045822,-0.008684,0.955292,0.035890,0.016995,-0.027787,standing
11/12/2017 10:52:52.504594,29.397,40.466,1031.968,204.427169,357.511717,356.577200,-42.447548,15.938965,75.689835,0.033942,-0.001447,0.940182,0.045495,0.012756,-0.015811,standing
11/12/2017 10:52:52.669988,29.485,40.696,1031.961,203.867107,357.501103,356.839484,-42.469311,16.114870,75.726608,0.040488,-0.003618,0.958947,0.019374,-0.012990,-0.008280,standing
11/12/2017 10:52:52.834640,29.485,39.872,1031.966,203.462432,357.379301,357.004852,-42.413059,16.171356,75.557892,0.040246,0.000486,0.941888,-0.000373,-0.013650,0.068657,standing
11/12/2017 10:52:53.002871,29.432,40.878,1031.961,203.033920,357.476739,357.240318,-42.524200,16.154127,75.323776,0.039761,0.001214,0.944325,-0.022095,0.005022,-0.017624,standing
11/12/2017 10:52:53.171046,29.521,41.028,1031.957,202.688203,357.495528,357.234391,-42.516319,16.069044,75.567200,0.038791,-0.002895,0.955779,-0.016957,0.004410,-0.016872,standing
11/12/2017 10:52:53.339248,29.574,40.868,1031.960,202.261221,357.648147,357.580150,-42.256237,15.878345,75.481033,0.034912,-0.006513,0.937258,0.023648,0.023353,-0.011910,standing
11/12/2017 10:52:53.500384,29.574,40.845,1031.955,202.004788,357.874991,357.497259,-42.431965,15.752433,74.914108,0.044852,0.001457,0.953829,-0.056594,0.041951,-0.011981,standing
11/12/2017 10:52:53.661412,29.556,40.868,1031.952,201.578461,357.768005,357.876114,-42.511883,15.794433,75.433556,0.040004,-0.004583,0.938964,0.007360,-0.005384,-0.016629,standing
11/12/2017 10:52:53.826107,29.592,40.709,1031.951,201.406969,357.739782,358.159050,-42.188976,15.466518,75.377853,0.033458,-0.003377,0.940426,0.034482,-0.035867,0.017939,standing
11/12/2017 10:52:53.994517,29.503,40.948,1031.939,201.312685,357.942065,358.416843,-42.048000,15.451379,75.468323,0.027154,-0.001689,0.939208,0.004506,0.018021,0.002128,standing
11/12/2017 10:52:54.155630,29.450,42.250,1031.934,201.344514,357.940017,358.674706,-42.117287,15.222148,75.619179,0.038549,-0.003136,0.964552,0.026494,-0.024338,0.035967,standing
11/12/2017 10:52:54.316673,29.574,41.024,1031.939,201.352273,357.664537,359.191191,-42.335960,15.533550,75.717140,0.036852,0.001214,0.910451,0.030686,-0.036104,0.016804,standing
11/12/2017 10:52:54.481715,29.663,40.735,1031.947,201.289230,357.630027,359.115404,-42.137543,15.757066,75.650932,0.039276,0.002185,0.954073,-0.026609,0.014834,0.012578,standing
11/12/2017 10:52:54.649922,29.468,40.656,1031.945,201.231064,357.487475,359.256777,-41.967411,15.590603,75.614578,0.030063,-0.060548,0.930922,-0.024060,-0.027060,0.026534,standing
11/12/2017 10:52:54.810992,29.521,41.011,1031.965,201.311551,357.419040,359.181527,-42.067291,15.517318,75.351273,0.038791,-0.000000,0.955535,0.009261,0.017324,0.007142,standing
11/12/2017 10:52:54.972019,29.521,41.074,1031.968,201.227513,357.335887,359.300586,-41.975906,15.354254,75.148956,0.037579,-0.002171,0.938233,-0.014569,-0.005002,0.007481,standing
11/12/2017 10:52:55.136721,29.450,41.486,1031.977,201.078492,357.319105,359.137604,-41.911045,15.534176,75.222527,0.041701,-0.004101,0.953342,-0.012908,0.001022,-0.008192,standing
11/12/2017 10:52:55.304576,29.485,40.802,1031.979,200.856756,357.625438,359.533039,-41.853222,15.777478,75.208374,0.032730,-0.014956,0.949199,0.057579,0.034338,-0.014060,standing
11/12/2017 10:52:58.814661,29.503,41.048,1031.949,185.397825,12.194124,10.597805,-41.986687,5.325007,75.594017,-0.037272,0.030592,0.854157,-0.069773,-0.229409,0.004316,standing
11/12/2017 10:52:58.979881,29.468,40.689,1031.946,183.703460,11.149002,8.975700,-41.241539,-6.274570,75.685745,0.034912,0.000971,0.938477,-0.100432,0.028200,-0.014976,standing
11/12/2017 10:52:59.144611,29.468,41.014,1031.955,182.575072,9.357413,8.426737,-41.211929,-11.210464,75.604111,0.057217,-0.035701,0.941645,0.087208,-0.068791,0.055277,standing
11/12/2017 10:52:59.313550,29.468,40.845,1031.963,181.390594,8.319710,7.662992,-40.958870,-13.173621,76.090057,0.056490,-0.005066,0.934334,-0.047829,-0.011933,-0.025584,standing
11/12/2017 10:52:59.474752,29.574,41.011,1031.977,180.072982,7.583247,7.011717,-40.739265,-13.938671,76.380043,0.041943,-0.006272,0.924342,0.000570,0.009394,0.007079,standing
11/12/2017 10:52:59.639607,29.592,40.994,1031.988,178.711654,6.693868,6.348171,-40.895054,-14.506877,76.119377,0.050429,-0.011338,0.945544,-0.018404,0.010212,-0.018127,standing
11/12/2017 10:52:59.808139,29.556,41.038,1031.986,177.337829,5.950317,5.764404,-41.060406,-14.784977,76.025635,0.047519,-0.035701,0.956510,0.016601,0.001491,-0.033643,standing
11/12/2017 10:52:59.976552,29.521,40.603,1031.986,176.085678,5.469860,5.190382,-40.607990,-14.741646,75.621338,0.040004,-0.024605,0.962846,0.027292,-0.008881,-0.014704,standing
11/12/2017 10:53:00.137761,29.556,40.802,1031.980,174.973997,4.863760,4.764156,-40.685246,-14.669065,75.880234,0.047035,-0.012544,0.938720,0.014426,-0.021534,-0.000565,standing
11/12/2017 10:53:00.299050,29.592,40.729,1031.983,173.855895,4.314321,3.978212,-40.509991,-14.392115,75.953758,0.033458,-0.011338,0.929460,-0.041076,0.010764,-0.021994,standing
11/12/2017 10:53:00.463839,29.468,40.496,1031.975,173.010795,3.926771,3.256963,-40.435520,-14.426899,75.649849,0.040973,-0.012303,0.978443,0.021224,0.026071,0.021848,standing
11/12/2017 10:53:00.624983,29.610,40.546,1031.961,172.329020,3.479062,3.333104,-40.547615,-14.445632,75.545532,0.046792,-0.025087,0.932140,0.044439,-0.001641,0.007009,standing
11/12/2017 10:53:00.786226,29.468,40.709,1031.956,171.769641,2.947236,3.045180,-40.554192,-14.227285,75.185081,0.048247,-0.000724,0.945544,-0.012861,0.003754,0.006597,standing
11/12/2017 10:53:00.951077,29.503,40.898,1031.944,171.003772,2.575732,2.767215,-40.533970,-14.264482,75.679466,0.050186,-0.003377,0.938964,-0.007711,-0.007764,-0.001539,standing
11/12/2017 10:53:01.127632,29.574,40.506,1031.935,170.291629,2.044857,2.359638,-40.321587,-14.123768,75.580475,0.049459,-0.006031,0.937989,-0.030153,0.002433,-0.008991,standing
11/12/2017 10:53:01.289010,29.503,40.483,1031.933,169.769065,1.923996,2.018387,-40.492062,-14.181425,75.196991,0.045580,-0.007960,0.952611,-0.010595,0.012997,0.010144,standing
11/12/2017 10:53:01.457460,29.503,41.380,1031.936,169.329815,1.806373,1.924163,-40.268158,-14.106727,75.439514,0.055278,-0.020987,0.947981,0.006090,0.021532,-0.001468,standing
11/12/2017 10:53:01.622842,29.592,40.662,1031.941,168.981776,1.503469,1.707170,-40.590618,-14.156577,75.897385,0.053581,-0.009890,0.944325,0.006930,-0.003364,0.004290,standing
11/12/2017 10:53:01.791226,29.610,40.769,1031.942,168.577784,1.153889,1.416915,-40.750118,-13.996839,76.269585,0.049701,-0.010855,0.949443,-0.011445,0.003460,0.000199,standing
11/12/2017 10:53:01.959483,29.521,40.722,1031.948,168.193449,0.859549,1.175486,-40.655598,-14.377314,75.642464,0.051156,-0.010131,0.952367,0.009517,0.016811,0.002249,standing
11/12/2017 10:53:02.120720,29.539,40.715,1031.941,167.850519,0.602647,1.019999,-40.235241,-14.470409,76.227730,0.049701,-0.010373,0.939451,-0.013779,-0.003075,-0.002911,standing
11/12/2017 10:53:02.281953,29.556,40.898,1031.952,167.361819,0.399854,0.863959,-40.388256,-14.575796,75.925697,0.051156,-0.008684,0.948468,0.006249,0.011967,-0.001229,standing
11/12/2017 10:53:02.446913,29.574,40.420,1031.952,166.941230,0.270527,1.049050,-40.524609,-14.443450,76.072670,0.048247,-0.008443,0.938233,0.025079,0.008527,-0.002008,standing
11/12/2017 10:53:02.608073,29.592,40.526,1031.966,166.597972,0.118318,1.031804,-40.384575,-14.236501,76.204918,0.046307,-0.005548,0.943107,0.005264,0.006418,0.001723,standing
11/12/2017 10:53:02.769339,29.521,40.699,1031.961,166.314205,359.956674,0.918650,-40.427673,-14.349072,76.107101,0.049701,-0.008443,0.929216,-0.021019,-0.006123,-0.080975,standing
11/12/2017 10:53:02.934111,29.627,40.500,1031.960,165.971944,359.664676,0.592318,-40.338768,-14.282443,76.140121,0.045580,-0.005789,0.953342,-0.025800,-0.009168,0.000243,standing
11/12/2017 10:53:03.095706,29.503,42.147,1031.963,165.763036,359.493324,0.446675,-40.329571,-14.292893,75.935204,0.048732,-0.010614,0.945787,0.003654,-0.009540,0.004935,standing
11/12/2017 10:53:03.260552,29.503,40.490,1031.961,165.603783,359.249903,0.308195,-40.536072,-14.263492,76.120628,0.055763,-0.009167,0.945544,-0.017851,0.025144,0.003464,standing
11/12/2017 10:53:03.428802,29.574,40.855,1031.968,165.498544,359.150831,0.171820,-40.648693,-14.299802,75.698509,0.053096,-0.009167,0.946519,-0.015138,-0.002061,0.004005,standing
11/12/2017 10:53:03.597407,29.681,40.649,1031.963,165.305167,359.079368,0.089715,-40.376366,-14.187860,75.461632,0.047277,-0.013267,0.947006,-0.009543,0.013773,-0.000740,standing
11/12/2017 10:53:03.765724,29.521,41.131,1031.954,165.158455,358.836830,359.961290,-40.485329,-14.275627,75.463074,0.052126,-0.011338,0.946031,-0.015933,0.004287,0.008328,standing
11/12/2017 10:53:03.927636,29.539,41.503,1031.950,165.037984,358.760213,359.921777,-40.486847,-14.322783,75.213669,0.049944,-0.018092,0.946519,0.022713,0.008299,-0.003128,standing
11/12/2017 10:53:04.092680,29.503,40.539,1031.951,164.991634,358.697693,0.071518,-40.452133,-14.152982,75.108719,0.054065,-0.012544,0.941157,0.011818,0.015643,0.008825,standing
11/12/2017 10:53:04.261139,29.556,40.227,1031.957,164.948754,358.666346,359.825193,-41.031460,-13.983752,75.358940,0.048489,-0.011338,0.948468,0.006365,0.019671,0.005777,standing
11/12/2017 10:53:04.422777,29.539,40.603,1031.958,164.926447,358.608240,359.820637,-40.872425,-13.905288,75.047997,0.048732,-0.010855,0.938477,0.004021,0.000202,0.008434,standing
11/12/2017 10:53:04.588518,29.468,41.267,1031.966,164.836124,358.412944,359.657054,-41.004936,-14.000053,75.087196,0.047519,-0.010614,0.953098,-0.014430,0.013084,-0.005482,standing
11/12/2017 10:53:04.757076,29.539,41.087,1031.960,164.782835,358.348008,359.707835,-40.925617,-14.060074,74.833015,0.043155,-0.009408,0.951636,0.015948,0.018717,0.003527,standing
11/12/2017 10:53:04.918314,29.503,40.719,1031.964,164.751854,358.259146,359.828960,-41.029926,-14.274123,75.069420,0.044852,-0.010855,0.937502,0.006423,-0.001933,0.006587,standing
11/12/2017 10:53:05.079768,29.663,40.739,1031.965,164.739177,358.691261,0.087499,-41.025406,-14.445598,75.173866,0.033215,-0.003136,0.958216,-0.008901,0.070059,0.010206,standing
11/12/2017 10:53:08.172057,29.539,40.260,1031.956,122.592552,14.240095,358.704437,-31.400246,-13.549011,74.608070,-0.011354,0.017238,1.001107,0.007287,0.084720,-0.290340,standing
11/12/2017 10:53:08.337319,29.610,40.872,1031.950,124.376488,12.641024,359.517514,-21.340292,-12.361199,74.323112,-0.013576,0.000728,0.869998,0.078818,-0.142301,0.143900,standing
11/12/2017 10:53:08.499063,29.485,40.360,1031.956,126.402896,11.560047,359.363298,-17.061464,-11.881154,74.001205,0.067158,-0.000965,0.949199,-0.085466,-0.079559,0.132338,standing
11/12/2017 10:53:08.663774,29.556,40.237,1031.964,128.911501,9.386465,0.009444,-14.922495,-11.950462,73.380585,0.094554,-0.007478,0.930191,0.075731,-0.048809,0.005462,standing
11/12/2017 10:53:08.825076,29.681,40.480,1031.963,130.228785,8.361436,0.158667,-13.754419,-11.951133,73.373985,0.070794,-0.024123,0.927754,-0.051671,-0.083470,-0.046274,standing
11/12/2017 10:53:08.986570,29.592,40.383,1031.960,131.644260,7.432694,359.974777,-13.264832,-12.142695,73.593071,0.070067,-0.015438,0.956998,0.007289,0.003174,-0.019678,standing
11/12/2017 10:53:09.151503,29.503,40.121,1031.970,132.751680,6.529204,0.172837,-13.088969,-12.249832,73.754196,0.057217,-0.030153,0.930191,0.002391,0.022869,-0.030591,standing
11/12/2017 10:53:09.312639,29.556,40.463,1031.967,134.015743,5.893229,0.139203,-12.860433,-12.060678,73.698891,0.055278,0.002185,0.934090,-0.003711,0.002620,0.009083,standing
